"Date","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted","Change"
2016-07-08,2106.96997070312,2131.7099609375,2106.96997070312,2129.89990234375,3607500000,2129.89990234375,1.08828943741296
2016-07-11,2131.71997070312,2143.15991210938,2131.71997070312,2137.15991210938,3253340000,2137.15991210938,0.255190244544911
2016-07-12,2139.5,2155.39990234375,2139.5,2152.13989257812,4097820000,2152.13989257812,0.590787220290956
2016-07-13,2153.81005859375,2156.44995117188,2146.2099609375,2152.42993164062,3502320000,2152.42993164062,-0.0640783966821152
2016-07-14,2157.8798828125,2168.98999023438,2157.8798828125,2163.75,3465610000,2163.75,0.272031693434628
2016-07-15,2165.1298828125,2169.05004882812,2155.7900390625,2161.73999023438,3122600000,2161.73999023438,-0.156567631578829
2016-07-18,2162.0400390625,2168.35009765625,2159.6298828125,2166.88989257812,3009310000,2166.88989257812,0.224318395034348
2016-07-19,2163.7900390625,2164.6298828125,2159.01000976562,2163.78002929688,2968340000,2163.78002929688,-0.000462603369287018
2016-07-20,2166.10009765625,2175.6298828125,2164.88989257812,2173.02001953125,3211860000,2173.02001953125,0.319464547482706
2016-07-21,2172.90991210938,2174.56005859375,2159.75,2165.169921875,3438900000,2165.169921875,-0.356203917670076
2016-07-22,2166.46997070312,2175.11010742188,2163.23999023438,2175.03002929688,3023280000,2175.03002929688,0.395115497076188
2016-07-25,2173.7099609375,2173.7099609375,2161.94995117188,2168.47998046875,3057240000,2168.47998046875,-0.240601578073202
2016-07-26,2168.96997070312,2173.5400390625,2160.17993164062,2169.17993164062,3442350000,2169.17993164062,0.00968021412633648
2016-07-27,2169.81005859375,2174.97998046875,2159.07006835938,2166.580078125,3995500000,2166.580078125,-0.148860056019988
2016-07-28,2166.05004882812,2172.85009765625,2159.73999023438,2170.06005859375,3664240000,2170.06005859375,0.185130060489345
2016-07-29,2168.830078125,2177.09008789062,2163.48999023438,2173.60009765625,4038840000,2173.60009765625,0.219935142884674
2016-08-01,2173.14990234375,2178.2900390625,2166.2099609375,2170.84008789062,3505990000,2170.84008789062,-0.106288776979161
2016-08-02,2169.93994140625,2170.19995117188,2147.580078125,2157.03002929688,3848750000,2157.03002929688,-0.594943291426241
2016-08-03,2156.81005859375,2163.7900390625,2152.56005859375,2163.7900390625,3786530000,2163.7900390625,0.323625181593458
2016-08-04,2163.51000976562,2168.18994140625,2159.07006835938,2164.25,3709200000,2164.25,0.0342032267488868
2016-08-05,2168.7900390625,2182.8701171875,2168.7900390625,2182.8701171875,3663070000,2182.8701171875,0.649213518662525
2016-08-08,2183.76000976562,2185.43994140625,2177.85009765625,2180.88989257812,3327550000,2180.88989257812,-0.131430064414818
2016-08-09,2182.23999023438,2187.65991210938,2178.61010742188,2181.73999023438,3334300000,2181.73999023438,-0.0229122370700529
2016-08-10,2182.81005859375,2183.40991210938,2172,2175.48999023438,3254950000,2175.48999023438,-0.335350679302388
2016-08-11,2177.96997070312,2188.44995117188,2177.96997070312,2185.7900390625,3423160000,2185.7900390625,0.35905308450375
2016-08-12,2183.73999023438,2186.28002929688,2179.419921875,2184.05004882812,3000660000,2184.05004882812,0.0141985124207357
2016-08-15,2186.080078125,2193.81005859375,2186.080078125,2190.14990234375,3078530000,2190.14990234375,0.186169951388089
2016-08-16,2186.23999023438,2186.23999023438,2178.13989257812,2178.14990234375,3196400000,2178.14990234375,-0.370045737282379
2016-08-17,2177.84008789062,2183.080078125,2168.5,2182.21997070312,3388910000,2182.21997070312,0.201111313766944
2016-08-18,2181.89990234375,2187.03002929688,2180.4599609375,2187.02001953125,3300570000,2187.02001953125,0.234663248391921
2016-08-19,2184.23999023438,2185,2175.1298828125,2183.8701171875,3084800000,2183.8701171875,-0.0169337182969217
2016-08-22,2181.580078125,2185.14990234375,2175.9599609375,2182.63989257812,2777550000,2182.63989257812,0.0485801306929736
2016-08-23,2187.81005859375,2193.419921875,2186.80004882812,2186.89990234375,3041490000,2186.89990234375,-0.0416012462519263
2016-08-24,2185.09008789062,2186.65991210938,2171.25,2175.43994140625,3148280000,2175.43994140625,-0.441636092619447
2016-08-25,2173.2900390625,2179,2169.73999023438,2172.46997070312,2969310000,2172.46997070312,-0.037733958405697
2016-08-26,2175.10009765625,2187.93994140625,2160.38989257812,2169.0400390625,3342340000,2169.0400390625,-0.27861056143025
2016-08-29,2170.18994140625,2183.47998046875,2170.18994140625,2180.3798828125,2654780000,2180.3798828125,0.469541454037294
2016-08-30,2179.44995117188,2182.27001953125,2170.40991210938,2176.1201171875,3006800000,2176.1201171875,-0.152783227831617
2016-08-31,2173.56005859375,2173.7900390625,2161.35009765625,2170.94995117188,3766390000,2170.94995117188,-0.120084439882636
2016-09-01,2171.330078125,2173.56005859375,2157.09008789062,2170.86010742188,3392120000,2170.86010742188,-0.0216443694056332
2016-09-02,2177.48999023438,2184.8701171875,2173.59008789062,2179.97998046875,3091120000,2179.97998046875,0.114351397505482
2016-09-06,2181.61010742188,2186.57006835938,2175.10009765625,2186.47998046875,3447650000,2186.47998046875,0.223223802929204
2016-09-07,2185.169921875,2187.8701171875,2179.07006835938,2186.15991210938,3319420000,2186.15991210938,0.0453049542950661
2016-09-08,2182.76000976562,2184.93994140625,2177.48999023438,2181.30004882812,3727840000,2181.30004882812,-0.0668860035445108
2016-09-09,2169.080078125,2169.080078125,2127.81005859375,2127.81005859375,4233960000,2127.81005859375,-1.90265080332694
2016-09-12,2120.86010742188,2163.30004882812,2119.1201171875,2159.0400390625,4010480000,2159.0400390625,1.80020980672019
2016-09-13,2150.46997070312,2150.46997070312,2120.27001953125,2127.02001953125,4141670000,2127.02001953125,-1.09045703922142
2016-09-14,2127.86010742188,2141.330078125,2119.89990234375,2125.77001953125,3664100000,2125.77001953125,-0.0982248731171223
2016-09-15,2125.36010742188,2151.31005859375,2122.36010742188,2147.26000976562,3373720000,2147.26000976562,1.03040902420603
2016-09-16,2146.47998046875,2146.47998046875,2131.19995117188,2139.15991210938,5014360000,2139.15991210938,-0.34102663085525
2016-09-19,2143.98999023438,2153.61010742188,2135.90991210938,2139.1201171875,3141820000,2139.1201171875,-0.227140661526253
2016-09-20,2145.93994140625,2150.80004882812,2139.169921875,2139.76000976562,3117380000,2139.76000976562,-0.287982506937042
2016-09-21,2144.580078125,2165.11010742188,2139.57006835938,2163.1201171875,3685450000,2163.1201171875,0.864506727988889
2016-09-22,2170.93994140625,2179.98999023438,2170.93994140625,2177.17993164062,3523860000,2177.17993164062,0.287432651422544
2016-09-23,2173.2900390625,2173.75,2163.96997070312,2164.68994140625,3289860000,2164.68994140625,-0.395717897826461
2016-09-26,2158.5400390625,2158.5400390625,2145.0400390625,2146.10009765625,3199910000,2146.10009765625,-0.576312747557508
2016-09-27,2146.0400390625,2161.1298828125,2141.55004882812,2159.92993164062,3414090000,2159.92993164062,0.64723361751409
2016-09-28,2161.85009765625,2172.39990234375,2151.7900390625,2171.3701171875,3860390000,2171.3701171875,0.440364461049868
2016-09-29,2168.89990234375,2172.669921875,2145.19995117188,2151.1298828125,4215620000,2151.1298828125,-0.819310264712881
2016-09-30,2156.51000976562,2175.30004882812,2156.51000976562,2168.27001953125,4158800000,2168.27001953125,0.545325999525646
2016-10-03,2164.330078125,2164.40991210938,2154.77001953125,2161.19995117188,3113850000,2161.19995117188,-0.144623363356697
2016-10-04,2163.3701171875,2165.4599609375,2144.01000976562,2150.48999023438,3716100000,2150.48999023438,-0.595373248932082
2016-10-05,2155.14990234375,2163.94995117188,2155.14990234375,2159.72998046875,3883710000,2159.72998046875,0.212517844815301
2016-10-06,2158.21997070312,2162.92993164062,2150.28002929688,2160.77001953125,3438040000,2160.77001953125,0.118155186345265
2016-10-07,2164.18994140625,2165.86010742188,2144.85009765625,2153.73999023438,3578770000,2153.73999023438,-0.482857394905219
2016-10-10,2160.38989257812,2169.60009765625,2160.38989257812,2163.65991210938,2881970000,2163.65991210938,0.15136247130594
2016-10-11,2161.35009765625,2161.56005859375,2128.84008789062,2136.72998046875,3393060000,2136.72998046875,-1.1391082460078
2016-10-12,2137.669921875,2145.36010742188,2132.77001953125,2139.17993164062,2959510000,2139.17993164062,0.0706381163047163
2016-10-13,2130.26000976562,2138.18994140625,2114.71997070312,2132.55004882812,3538030000,2132.55004882812,0.10750044839606
2016-10-14,2139.67993164062,2149.18994140625,2132.97998046875,2132.97998046875,3187910000,2132.97998046875,-0.313128663441627
2016-10-17,2132.94995117188,2135.61010742188,2124.42993164062,2126.5,2832440000,2126.5,-0.302395804849115
2016-10-18,2138.31005859375,2144.3798828125,2135.48999023438,2139.60009765625,3172940000,2139.60009765625,0.0603298411900278
2016-10-19,2140.81005859375,2148.43994140625,2138.14990234375,2144.2900390625,3364990000,2144.2900390625,0.162554377712328
2016-10-20,2142.51000976562,2147.17993164062,2133.43994140625,2141.34008789062,3339320000,2141.34008789062,-0.0546051999602084
2016-10-21,2139.42993164062,2142.6298828125,2130.09008789062,2141.15991210938,3456390000,2141.15991210938,0.0808617493456942
2016-10-24,2148.5,2154.7900390625,2146.90991210938,2151.330078125,3359950000,2151.330078125,0.131723440772632
2016-10-25,2149.71997070312,2151.43994140625,2141.92993164062,2143.15991210938,3756200000,2143.15991210938,-0.305158750123364
2016-10-26,2136.96997070312,2145.72998046875,2131.59008789062,2139.42993164062,3778120000,2139.42993164062,0.115114436385393
2016-10-27,2144.06005859375,2147.1298828125,2132.52001953125,2133.0400390625,4209400000,2133.0400390625,-0.513979050497206
2016-10-28,2132.22998046875,2140.71997070312,2119.36010742188,2126.40991210938,4028270000,2126.40991210938,-0.272956876729381
2016-10-31,2129.78002929688,2133.25,2125.53002929688,2126.14990234375,3926560000,2126.14990234375,-0.170446097868776
2016-11-01,2128.67993164062,2131.44995117188,2097.85009765625,2111.71997070312,4539190000,2111.71997070312,-0.79673607503917
2016-11-02,2109.42993164062,2111.76000976562,2094,2097.93994140625,4289120000,2097.93994140625,-0.544696463344415
2016-11-03,2098.80004882812,2102.56005859375,2085.22998046875,2088.65991210938,3892100000,2088.65991210938,-0.483139721881167
2016-11-04,2083.7900390625,2099.07006835938,2083.7900390625,2085.17993164062,3841910000,2085.17993164062,0.0667002218107499
2016-11-07,2100.59008789062,2132,2100.59008789062,2131.52001953125,3739720000,2131.52001953125,1.47244014045997
2016-11-08,2129.919921875,2146.8701171875,2123.56005859375,2139.56005859375,3921850000,2139.56005859375,0.452605594217065
2016-11-09,2131.56005859375,2170.10009765625,2125.35009765625,2163.26000976562,6267590000,2163.26000976562,1.48717138154617
2016-11-10,2167.48999023438,2182.30004882812,2151.169921875,2167.47998046875,6458450000,2167.47998046875,-0.000461813695569483
2016-11-11,2162.7099609375,2165.919921875,2152.48999023438,2164.44995117188,4993990000,2164.44995117188,0.0804541647193756
2016-11-14,2165.63989257812,2171.36010742188,2156.080078125,2164.19995117188,5373670000,2164.19995117188,-0.0664903436247564
2016-11-15,2168.2900390625,2180.84008789062,2166.3798828125,2180.38989257812,4548110000,2180.38989257812,0.558036669340445
2016-11-16,2177.53002929688,2179.21997070312,2172.19995117188,2176.93994140625,3847900000,2176.93994140625,-0.0270989553616186
2016-11-17,2178.61010742188,2188.06005859375,2176.64990234375,2187.1201171875,3811730000,2187.1201171875,0.390616463984718
2016-11-18,2186.85009765625,2189.88989257812,2180.3798828125,2181.89990234375,3580900000,2181.89990234375,-0.226361894571802
2016-11-21,2186.42993164062,2198.69995117188,2186.42993164062,2198.17993164062,3611500000,2198.17993164062,0.537405742116931
2016-11-22,2201.56005859375,2204.80004882812,2194.51000976562,2202.93994140625,3960520000,2202.93994140625,0.0626775003077319
2016-11-23,2198.55004882812,2204.71997070312,2194.51000976562,2204.71997070312,3419850000,2204.71997070312,0.280635952694764
2016-11-25,2206.27001953125,2213.35009765625,2206.27001953125,2213.35009765625,1584590000,2213.35009765625,0.320907144743065
2016-11-28,2210.2099609375,2211.13989257812,2200.36010742188,2201.71997070312,3515100000,2201.71997070312,-0.384125960176825
2016-11-29,2200.76000976562,2210.4599609375,2198.14990234375,2204.65991210938,3709190000,2204.65991210938,0.177207070577647
2016-11-30,2204.96997070312,2214.10009765625,2198.81005859375,2198.81005859375,5538400000,2198.81005859375,-0.279364897990457
2016-12-01,2200.169921875,2202.60009765625,2187.43994140625,2191.080078125,5067470000,2191.080078125,-0.41314280590899
